drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
hydralazine,-0.13467299938201904,-0.13467299938201904,-0.19012486934661865,-0.07922112941741943,0.05545186996459961,2,2,1.0,,,0.0838,0.6813333333333333,0.9162,1.0
dopamine,-0.13341325521469116,-0.13341325521469116,-0.15552616119384766,-0.11130034923553467,0.022112905979156494,2,2,1.0,Dopamine receptor agonist,DRD1,0.086,0.6813333333333333,0.914,1.0
losartan,-0.13068059086799622,-0.093626868724823,-0.26873090863227844,0.19296026229858398,0.15306183914742935,5,5,0.8,Angiotensin receptor antagonist,AGTR1,0.0548,0.5714857142857143,0.9453,1.0
tribenoside,-0.1304900087416172,-0.1304900087416172,-0.15384677052497864,-0.10713324695825577,0.023356761783361435,2,2,1.0,,,0.0917,0.6813333333333333,0.9083,1.0
cortisone-acetate,-0.12909740209579468,-0.0608551161629813,-0.1876918077468872,0.1672549843788147,0.14225756124284145,7,7,0.7142857142857143,Glucocorticoid receptor agonist,NR3C1,0.0316,0.47450000000000003,0.9685,1.0
brucine,-0.12881413102149963,-0.08411152022225517,-0.2606844902038574,0.0751568078994751,0.1255324885500127,7,7,0.5714285714285714,,,0.0325,0.47450000000000003,0.9678,1.0
silibinin,-0.12784072756767273,-0.12784072756767273,-0.12784072756767273,-0.12784072756767273,0.0,1,1,1.0,,,0.2014,0.7932113636363637,0.7987,1.0
fludarabine,-0.12341539561748505,-0.10849185039599736,-0.24836218357086182,0.158243328332901,0.12612462082220915,12,12,0.8333333333333334,DNA synthesis inhibitor,RRM1,0.0092,0.3066,0.9908,1.0
clobetasol,-0.12254084646701813,-0.05886758051135323,-0.2522194981575012,0.12924450635910034,0.13476411983507092,11,11,0.6363636363636364,Glucocorticoid receptor agonist,NR3C1,0.0149,0.3793192307692308,0.9852,1.0
potassium-canrenoate,-0.12147960811853409,-0.11011684189240138,-0.20048367977142334,0.09159034490585327,0.08099884815085417,12,12,0.9166666666666666,Mineralocorticoid receptor antagonist,NR3C2,0.011,0.3306470588235294,0.989,1.0
noretynodrel,-0.1211969256401062,-0.057502983645959335,-0.22532153129577637,0.167182058095932,0.14382537081835645,11,11,0.6363636363636364,Progestogen hormone,PGR,0.0164,0.3793192307692308,0.9836,1.0
HG-6-64-01,-0.12104588747024536,-0.071526637673378,-0.36025846004486084,0.21839487552642822,0.186893809261938,10,10,0.6,,,0.0174,0.3793192307692308,0.9826,1.0
OBAA,-0.11938607692718506,-0.12571964412927628,-0.2787281274795532,0.057958900928497314,0.08489420650050437,12,12,0.9166666666666666,Phospholipase inhibitor,PLA2G1B,0.0137,0.3793192307692308,0.9863,1.0
molsidomine,-0.11828507483005524,-0.08301993707815807,-0.2276208996772766,0.17215865850448608,0.12314858350326618,6,6,0.8333333333333334,Guanylyl cyclase activator,GUCY1A1,0.0511,0.5557125,0.9489,1.0
prednisolone,-0.11817482113838196,-0.11817482113838196,-0.14063788950443268,-0.09571175277233124,0.02246306836605072,2,2,1.0,,,0.1208,0.77161,0.8792,1.0
azithromycin,-0.11808516085147858,-0.09592155739665031,-0.21901115775108337,0.058538973331451416,0.08881110292351206,6,6,0.8333333333333334,,,0.0518,0.5557125,0.9482,1.0
montelukast,-0.11777658760547638,-0.05739749719699224,-0.22684766352176666,0.15321335196495056,0.1481014169137667,6,6,0.6666666666666666,Leukotriene receptor antagonist,CYSLTR1,0.0522,0.5557125,0.9478,1.0
vinpocetine,-0.11750876903533936,-0.07743203143278758,-0.19294026494026184,0.16246914863586426,0.11640327983036265,12,12,0.75,Sodium channel blocker,PDE1A,0.0155,0.3793192307692308,0.9845,1.0
cyclopamine,-0.11563700437545776,-0.05841075154868039,-0.21471163630485535,0.16360029578208923,0.118036040127832,11,11,0.7272727272727273,Smoothened receptor antagonist,SMO,0.0226,0.41561333333333333,0.9775,1.0
picrotoxin,-0.11561866104602814,-0.0668389027317365,-0.18465787172317505,0.12618619203567505,0.1136903306461256,6,6,0.6666666666666666,GABA receptor antagonist,GABRA1,0.0579,0.591738,0.9421,1.0
SB-205607,-0.1145135760307312,-0.07307618018239737,-0.198898047208786,0.20602118968963623,0.12730312860540663,8,8,0.75,Delta 1 opioid receptor agonist,OPRD1,0.0382,0.5020575,0.9618,1.0
crotamiton,-0.11418873071670532,-0.11418873071670532,-0.11418873071670532,-0.11418873071670532,0.0,1,1,1.0,,,0.2365,0.8145134228187919,0.7638,1.0
alfaxalone,-0.113819420337677,-0.113819420337677,-0.113819420337677,-0.113819420337677,0.0,1,1,1.0,GABA receptor agonist,GABBR1,0.2375,0.8145134228187919,0.7628,1.0
progesterone,-0.11328095197677612,-0.05691210966971186,-0.21224552392959595,0.08529263734817505,0.11226119217581787,9,9,0.5555555555555556,Progesterone receptor agonist,CYP17A1,0.0393,0.5020575,0.9607,1.0
sildenafil,-0.11181391775608063,-0.1157705768942833,-0.23779752850532532,0.06173430383205414,0.08392141138632464,10,10,0.9,Phosphodiesterase inhibitor,PDE5A,0.0304,0.47073939393939396,0.9696,1.0
rutin,-0.11039257049560547,-0.06299110788565415,-0.20944395661354065,0.13366472721099854,0.11207851339087034,13,13,0.6923076923076923,Antioxidant,AKR1C3,0.024,0.41561333333333333,0.9762,1.0
halcinonide,-0.10976320505142212,-0.11197582880655925,-0.29023972153663635,0.07498598098754883,0.10948314361481525,6,6,0.8333333333333334,Glucocorticoid receptor agonist,NR3C1,0.0738,0.6643,0.9262,1.0
