drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
oxiconazole,-0.16985724121332169,-0.1261964775621891,-0.27036017179489136,0.10528874397277832,0.15066009665797,4,4,0.75,,,0.1731,0.823694495412844,0.827,1.0
NCS-382,-0.1690460816025734,-0.0859358124434948,-0.3450681269168854,0.27847176790237427,0.2066463597884954,12,12,0.6666666666666666,GABA receptor antagonist,GABBR1,0.0805,0.6427421875,0.9195,1.0
orciprenaline,-0.16843770444393158,-0.16843770444393158,-0.19459766149520874,-0.14227774739265442,0.02615995705127716,2,2,1.0,Adrenergic receptor agonist,ADRB2,0.206,0.855025352112676,0.794,1.0
OBAA,-0.16811323910951614,-0.1610493821402391,-0.32689812779426575,0.16572031378746033,0.15078740983026512,12,12,0.8333333333333334,Phospholipase inhibitor,PLA2G1B,0.0826,0.6449439393939393,0.9175,1.0
pterostilbene,-0.1677076518535614,-0.05085983375708262,-0.26305970549583435,0.3398766815662384,0.21522621866809635,6,6,0.6666666666666666,PPAR receptor agonist,PTGS2,0.1485,0.7823041237113402,0.8517,1.0
formestane,-0.1659230962395668,-0.07324788719415665,-0.3406878709793091,0.25129786133766174,0.23258628290798095,6,6,0.6666666666666666,Aromatase inhibitor,CYP19A1,0.1537,0.8014357142857143,0.8466,1.0
tramadol,-0.16523362696170807,-0.0992320974667867,-0.31262168288230896,0.21917584538459778,0.18569371810060697,9,9,0.6666666666666666,Opioid receptor agonist,OPRM1,0.134,0.7604559139784945,0.8663,1.0
QL-XII-47,-0.165030837059021,-0.09847502410411835,-0.25502920150756836,0.10058403015136719,0.1357516395163563,6,6,0.6666666666666666,,,0.1566,0.8083090909090909,0.8434,1.0
valsartan,-0.1646658033132553,-0.1085536926984787,-0.2723069190979004,0.12491890788078308,0.14194120353897857,8,8,0.75,Angiotensin receptor antagonist,AGTR1,0.1314,0.7604559139784945,0.8687,1.0
pinacidil,-0.16454412788152695,-0.0935269258916378,-0.276038259267807,0.33298182487487793,0.1810390983881371,12,12,0.75,ATP channel activator,ABCC9,0.093,0.68912,0.907,1.0
ZG-10,-0.16430076956748962,-0.16430076956748962,-0.20571058988571167,-0.12289094924926758,0.041409820318222046,2,2,1.0,,,0.215,0.855025352112676,0.785,1.0
oxantel,-0.16348963975906372,-0.16348963975906372,-0.23101884126663208,-0.09596043825149536,0.06752920150756836,2,2,1.0,,,0.2167,0.855025352112676,0.7833,1.0
penitrem-a,-0.16344907879829407,-0.16344907879829407,-0.16344907879829407,-0.16344907879829407,0.0,1,1,1.0,Potassium channel blocker,KCNMA1,0.3248,0.9305281767955801,0.6758,1.0
aloisine,-0.16312459111213684,-0.11183890948692958,-0.2977774143218994,0.15322843194007874,0.1465426565491346,12,12,0.75,CDK inhibitor,CDK2,0.0975,0.6948180555555555,0.9026,1.0
varenicline,-0.16243509948253632,-0.1521874393026034,-0.26387089490890503,-0.06197279691696167,0.07270284693767548,6,6,1.0,Acetylcholine receptor agonist,CHRNA4,0.1665,0.823694495412844,0.8335,1.0
