drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
physostigmine,-0.12214475870132446,0.0003453141876629421,-0.18056458234786987,0.2887897789478302,0.18234372426613468,7,7,0.5714285714285714,Cholinesterase inhibitor,ACHE,0.2552,0.8629848684210526,0.7452,0.9998
noscapine,-0.12177971005439758,-0.0655269945661227,-0.28397148847579956,0.2546235918998718,0.1624291505783412,12,12,0.6666666666666666,Tubulin inhibitor,SIGMAR1,0.1796,0.8239875000000001,0.8204,0.9998
itraconazole,-0.12173914909362793,-0.017936408519744873,-0.15572679042816162,0.22063595056533813,0.15595922921667268,5,5,0.6,,,0.288,0.8885084269662921,0.7124,0.9998
OMDM-2,-0.12069272994995117,-0.12069272994995117,-0.1888222098350525,-0.052563250064849854,0.06812947988510132,2,2,1.0,,,0.2379,0.8629848684210526,0.7621,0.9998
carbenoxolone,-0.11998704075813293,-0.04879801381718029,-0.1918235421180725,0.18462038040161133,0.14797848292224433,11,11,0.6363636363636364,11-beta-HSD1 inhibitor,HSD11B1,0.2207,0.8543765151515152,0.7803,0.9998
cefdinir,-0.11877024173736572,-0.08030173778533936,-0.22073328495025635,0.20215770602226257,0.15337111586423477,5,5,0.8,,,0.3095,0.8885084269662921,0.6908,0.9998
vincristine,-0.11842960119247437,-0.05014010586521842,-0.21602851152420044,0.16088581085205078,0.1444020464294338,11,11,0.6363636363636364,Tubulin inhibitor,TUBB,0.2351,0.8629848684210526,0.7657,0.9998
niacin,-0.1182916909456253,-0.07355072597662608,-0.19544127583503723,0.08312782645225525,0.11605470216556682,6,6,0.6666666666666666,Vitamin B,HCAR2,0.2397,0.8629848684210526,0.7603,0.9998
AZD-7545,-0.11809702217578888,-0.12346961100896199,-0.21447113156318665,-0.0737183690071106,0.044253240134304005,6,6,1.0,,,0.2406,0.8629848684210526,0.7594,0.9998
resorcinol,-0.1178131103515625,-0.032186882836478095,-0.20475336909294128,0.1636761724948883,0.1509099753195606,7,7,0.5714285714285714,,,0.2855,0.8885084269662921,0.7153,0.9998
ribavirin,-0.11732641234993935,-0.04311864450573921,-0.1878001093864441,0.19010382890701294,0.1466008152834192,6,6,0.6666666666666666,Antiviral,IMPDH1,0.2441,0.8629848684210526,0.7559,0.9998
L-689560,-0.11721286177635193,-0.08259100941094485,-0.400470495223999,0.18356585502624512,0.16713135500617446,11,11,0.7272727272727273,,,0.2471,0.8629848684210526,0.7543,0.9998
