drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
ouabain,-0.14741124212741852,-0.12362682180745262,-0.2644966244697571,0.15021556615829468,0.11275058943592367,14,14,0.8571428571428571,ATPase inhibitor,ATP1A1,0.0287,0.46273888888888887,0.9713,1.0
rottlerin,-0.14741124212741852,-0.08903987812144416,-0.28834474086761475,0.1902521550655365,0.1579541594268375,14,14,0.7142857142857143,,,0.0287,0.46273888888888887,0.9713,1.0
warfarin,-0.14684921503067017,-0.04074348881840706,-0.20649856328964233,0.20285993814468384,0.15818193423450924,8,8,0.625,Vitamin K antagonist,VKORC1,0.0716,0.5901225806451613,0.9284,1.0
AZD-7762,-0.14628714323043823,-0.11269412464217136,-0.3116714358329773,0.114153653383255,0.14088745504608485,19,19,0.7368421052631579,CHK inhibitor,CHEK1,0.0223,0.46273888888888887,0.9779,1.0
dactinomycin,-0.14577734470367432,-0.12616266972488827,-0.26963010430336,0.07869422435760498,0.08721754468113559,9,9,0.8888888888888888,RNA polymerase inhibitor,POLR2A,0.0809,0.6184602941176471,0.9196,1.0
antimycin-a,-0.14549919962882996,-0.03498230998714765,-0.2191874384880066,0.2835009694099426,0.18080343248011208,12,12,0.6666666666666666,ATP synthase inhibitor,CYCS,0.0456,0.5065565217391305,0.9544,1.0
dinoprost,-0.1449429988861084,-0.1449429988861084,-0.16633450984954834,-0.12355148792266846,0.02139151096343994,2,2,1.0,Prostacyclin analog,PTGDR,0.1829,0.8695810344827586,0.8171,1.0
argatroban,-0.14472860097885132,-0.06957061837116878,-0.18554742634296417,0.1473301351070404,0.12696971350399272,6,6,0.6666666666666666,Thrombin inhibitor,F2,0.1089,0.6821542168674699,0.8911,1.0
salubrinal,-0.14469383656978607,-0.14469383656978607,-0.15613701939582825,-0.1332506537437439,0.011443182826042175,2,2,1.0,Eukaryotic translation initiation factor inhibitor,EIF2S1,0.1836,0.8695810344827586,0.8164,1.0
tetracycline,-0.14465328305959702,-0.14465328305959702,-0.15649622678756714,-0.1328103393316269,0.011842943727970123,2,2,1.0,,,0.184,0.8695810344827586,0.816,1.0
levobunolol,-0.14444470405578613,-0.09213637312253316,-0.2634073495864868,0.13144293427467346,0.16538602879339948,3,3,0.6666666666666666,Adrenergic receptor antagonist,ADRB1,0.201,0.877871794871795,0.7994,1.0
forskolin,-0.14350606501102448,-0.07713255171592419,-0.20448225736618042,0.13092148303985596,0.1290042045506363,13,13,0.6923076923076923,Adenylyl cyclase activator,ADCY2,0.051,0.5267945454545455,0.9496,1.0
estradiol,-0.14349448680877686,-0.09522146330429958,-0.29244691133499146,0.14078289270401,0.14435492397573238,13,13,0.6923076923076923,Estrogen receptor agonist,ESR1,0.0512,0.5267945454545455,0.949,1.0
digoxigenin,-0.14150136709213257,-0.14150136709213257,-0.17647403478622437,-0.10652869939804077,0.0349726676940918,2,2,1.0,,,0.1956,0.8695810344827586,0.8044,1.0
digoxin,-0.1414433866739273,-0.0614619106054306,-0.38227730989456177,0.21744921803474426,0.18843001781135726,12,12,0.5833333333333334,ATPase inhibitor,ATP1A1,0.0601,0.5326525423728814,0.9399,1.0
nicergoline,-0.14118847250938416,-0.14118847250938416,-0.19901271164417267,-0.08336423337459564,0.05782423913478851,2,2,1.0,Adrenergic receptor antagonist,ADRA1A,0.1973,0.8695810344827586,0.8027,1.0
