drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
halcinonide,0.029047859832644463,0.026353919878602028,-0.07648923993110657,0.13780808448791504,0.08729056985491032,6,6,0.5,Glucocorticoid receptor agonist,NR3C1,0.6191,0.9855454828660436,0.3809,1.0
WHI-P154,0.029509738087654114,0.029509738087654114,-0.07055947184562683,0.12957894802093506,0.10006920993328094,2,2,0.5,JAK inhibitor,EGFR,0.6368,1.0,0.3632,0.9819851851851852
U-0126,0.03409034013748169,0.006993067379181202,-0.1378527581691742,0.1574050784111023,0.10569397149096149,13,13,0.46153846153846156,MEK inhibitor,MAP2K1,0.469,0.9085279411764705,0.5316,1.0
BMS-509744,0.03626804053783417,0.03626804053783417,-0.0691324770450592,0.14166855812072754,0.10540051758289337,2,2,0.5,,,0.6594,1.0,0.3406,0.9413448648648648
cortisone,0.036811843514442444,0.036811843514442444,-0.04620641469955444,0.11983010172843933,0.08301825821399689,2,2,0.5,,,0.6608,1.0,0.3392,0.9413448648648648
crotamiton,0.03780841827392578,0.03780841827392578,0.03780841827392578,0.03780841827392578,0.0,1,1,0.0,,,0.4983,0.9223459074733096,0.5021,1.0
EX-527,0.040638357400894165,-0.009720428536335627,-0.16749989986419678,0.11319509148597717,0.09728714317570018,12,12,0.4166666666666667,SIRT inhibitor,SIRT1,0.5868,0.9818615141955835,0.4132,1.0
cimetidine,0.04116398096084595,0.007595875046469949,-0.188247412443161,0.2090131640434265,0.14188284873021875,11,11,0.45454545454545453,Histamine receptor antagonist,HRH2,0.5042,0.9223459074733096,0.4962,1.0
GSK-1059615,0.04134279489517212,-0.0015512976263250624,-0.13203062117099762,0.21545115113258362,0.09368928339688942,21,21,0.47619047619047616,,,0.5067,0.9223459074733096,0.4942,1.0
GDC-0980,0.0413476824760437,0.006952810287475586,-0.057779550552368164,0.05414092540740967,0.05113591266457316,5,5,0.4,MTOR inhibitor,MTOR,0.5072,0.9223459074733096,0.4933,1.0
AMG-9810,0.04301142692565918,0.04301142692565918,-0.08991146087646484,0.1759343147277832,0.13292288780212402,2,2,0.5,TRPV antagonist,TRPV1,0.6808,1.0,0.3192,0.9374206896551724
