drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
HG-5-88-01,-0.01822066307067871,-0.01778790106376012,-0.09525741636753082,0.06257620453834534,0.07512432304323984,6,6,0.5,,,0.3649,0.9012613953488372,0.6351,1.0
ceforanide,-0.017383098602294922,-0.017383098602294922,-0.08782130479812622,0.05305510759353638,0.0704382061958313,2,2,0.5,,,0.3753,0.9012613953488372,0.6247,1.0
terbutaline,-0.017248138785362244,-0.017248138785362244,-0.08711233735084534,0.05261605978012085,0.0698641985654831,2,2,0.5,Adrenergic receptor agonist,ADRB2,0.3762,0.9012613953488372,0.6238,1.0
AMG-9810,-0.017190158367156982,-0.017190158367156982,-0.08526378870010376,0.050883471965789795,0.06807363033294678,2,2,0.5,TRPV antagonist,TRPV1,0.3766,0.9012613953488372,0.6234,1.0
SB-203580,-0.015606936067342758,-0.020337561943701336,-0.22874969244003296,0.1524370312690735,0.11914074325668399,14,14,0.5,P38 MAPK inhibitor,MAPK14,0.3984,0.9014729957805907,0.6016,1.0
niacin,-0.01438438892364502,-0.005244940519332886,-0.1102677583694458,0.12645751237869263,0.080360437348206,6,6,0.5,Vitamin B,HCAR2,0.3789,0.9012613953488372,0.6211,1.0
BH3I-1,-0.013171494007110596,-0.0015307385474443436,-0.13446998596191406,0.14832323789596558,0.11691765580341344,8,8,0.5,BCL inhibitor,BCL2L1,0.3893,0.9014729957805907,0.6107,1.0
bucladesine,-0.012627080082893372,0.014249922335147857,-0.15034344792366028,0.23856091499328613,0.11860338378664596,10,10,0.5,CAMP stimulant,PRKACA,0.4048,0.9014729957805907,0.5952,1.0
miglitol,-0.011866569519042969,-0.002482302486896515,-0.1108776330947876,0.12468156218528748,0.09255927709755522,4,4,0.5,Glucosidase inhibitor,GAA,0.3955,0.9014729957805907,0.6045,1.0
potassium-canrenoate,-0.011203482747077942,-0.012604942545294762,-0.12168067693710327,0.13300645351409912,0.08957814456229812,12,12,0.5,Mineralocorticoid receptor antagonist,NR3C2,0.4084,0.9014729957805907,0.5916,1.0
digoxigenin,-0.011031821370124817,-0.011031821370124817,-0.07445821166038513,0.0523945689201355,0.06342639029026031,2,2,0.5,,,0.4126,0.9014729957805907,0.5874,1.0
cyanocobalamin,-0.010287150740623474,-0.010287150740623474,-0.0904904305934906,0.06991612911224365,0.08020327985286713,2,2,0.5,Vitamin B,MMUT,0.4181,0.9014729957805907,0.5819,1.0
pravastatin,-0.00935518741607666,0.004927697901924451,-0.21590718626976013,0.15297305583953857,0.10859953664552802,12,12,0.5,HMGCR inhibitor,HMGCR,0.4154,0.9014729957805907,0.5846,1.0
SANT-1,-0.008471935987472534,-0.0042864009737968445,-0.09631580114364624,0.09611406922340393,0.08250224015379438,4,4,0.5,Smoothened receptor antagonist,SHH,0.4179,0.9014729957805907,0.5821,1.0
dantrolene,-0.006328776478767395,-0.006328776478767395,-0.05781221389770508,0.04515466094017029,0.05148343741893768,2,2,0.5,Calcium channel blocker,RYR1,0.4454,0.9366230452674897,0.5546,1.0
acitretin,-0.005754709243774414,-0.005754709243774414,-0.056385576725006104,0.044876158237457275,0.05063086748123169,2,2,0.5,Retinoid receptor agonist,RARA,0.4511,0.9408657142857143,0.5489,1.0
brivanib,-0.004869341850280762,0.019796840846538544,-0.08379513025283813,0.1809941530227661,0.09831599195154256,8,8,0.5,FGFR inhibitor,FGFR1,0.4356,0.9313456066945607,0.5644,1.0
camptothecin,-0.004286706447601318,-0.0024456679821014404,-0.14699280261993408,0.15504086017608643,0.10904908565400803,8,8,0.5,Topoisomerase inhibitor,TOP1,0.4408,0.9366230452674897,0.5592,1.0
vinpocetine,-0.0036049485206604004,-0.010556871692339579,-0.17727014422416687,0.11972227692604065,0.10266265500274717,12,12,0.5,Sodium channel blocker,PDE1A,0.4507,0.9408657142857143,0.5493,1.0
metoprolol,-0.003344014286994934,-0.003344014286994934,-0.09571880102157593,0.08903077244758606,0.092374786734581,2,2,0.5,Adrenergic receptor antagonist,ADRB1,0.4697,0.9639224899598394,0.5303,1.0
NVP-AUY922,-0.002239275723695755,0.00041124895215034486,-0.1382579803466797,0.09890460968017578,0.08048281077448932,10,10,0.5,HSP inhibitor,HSP90AA1,0.4747,0.9685324324324324,0.5253,1.0
dydrogesterone,-0.0015759728848934174,-0.0015759728848934174,-0.0437280535697937,0.040576107800006866,0.042152080684900284,2,2,0.5,Progesterone receptor agonist,PGR,0.481,0.9685324324324324,0.519,1.0
sericetin,-0.0008641742169857025,-0.0063136424869298935,-0.10382264852523804,0.08029642701148987,0.07427580438896132,4,4,0.5,,,0.484,0.9685324324324324,0.516,1.0
rivaroxaban,0.0004409700632095337,0.0071347107489903765,-0.09965783357620239,0.12745407223701477,0.08163434808401036,6,6,0.5,Coagulation factor inhibitor,F10,0.4848,0.9685324324324324,0.5152,1.0
siguazodan,0.00048626959323883057,0.0020800121128559113,-0.10874241590499878,0.11788153648376465,0.08500971529261908,8,8,0.5,Phosphodiesterase inhibitor,PDE3A,0.4882,0.9685324324324324,0.5118,1.0
ethisterone,0.0005478560924530029,0.0005478560924530029,-0.05710792541503906,0.05820363759994507,0.057655781507492065,2,2,0.5,,,0.4968,0.9699321969696969,0.5032,1.0
NSC-693868,0.0006541013717651367,-0.01937499890724818,-0.17311903834342957,0.1091647744178772,0.09974007785385625,12,12,0.5,CDK inhibitor,CDK5,0.4948,0.9699321969696969,0.5052,1.0
CGS-21680,0.0009534358978271484,0.0009534358978271484,-0.07213973999023438,0.07404661178588867,0.07309317588806152,2,2,0.5,Adenosine receptor agonist,ADORA1,0.5,0.9699321969696969,0.5,1.0
deforolimus,0.0010025948286056519,-0.008466621239980062,-0.14931508898735046,0.09843981266021729,0.09029506395861685,6,6,0.5,MTOR inhibitor,MTOR,0.4909,0.9685324324324324,0.5091,1.0
capecitabine,0.0017517060041427612,-0.0002620294690132141,-0.09133467078208923,0.08747927844524384,0.07180018062484167,6,6,0.5,DNA synthesis inhibitor,TYMS,0.4986,0.9699321969696969,0.5014,1.0
mevastatin,0.003418251872062683,-0.021298781037330627,-0.15209153294563293,0.06005990505218506,0.08474161796848506,4,4,0.5,HMGCR inhibitor,HMGCR,0.5231,0.9835376344086023,0.4769,1.0
fenretinide,0.004006877541542053,0.00751650333404541,-0.19046247005462646,0.17078423500061035,0.11656027488927942,12,12,0.5,Apoptosis stimulant,RARA,0.5301,0.9835376344086023,0.4699,1.0
alclometasone,0.00457899272441864,0.00457899272441864,-0.11815577745437622,0.1273137629032135,0.12273477017879486,2,2,0.5,Glucocorticoid receptor agonist,NR3C1,0.5271,0.9835376344086023,0.4729,1.0
AZD-7545,0.004602804780006409,0.017710571487744648,-0.08157454431056976,0.13596098124980927,0.09031344470990517,6,6,0.5,,,0.5253,0.9835376344086023,0.4747,1.0
tobramycin,0.005439698696136475,0.005439698696136475,-0.07094615697860718,0.08182555437088013,0.07638585567474365,2,2,0.5,,,0.5345,0.9835376344086023,0.4655,1.0
prednisolone,0.0058169886469841,0.0058169886469841,-0.05748000741004944,0.06911398470401764,0.06329699605703354,2,2,0.5,,,0.537,0.9835376344086023,0.463,1.0
AM-404,0.0058779120445251465,0.01515863835811615,-0.06533408164978027,0.10996901988983154,0.07404640257727534,6,6,0.5,FAAH inhibitor,TRPV1,0.5366,0.9835376344086023,0.4634,1.0
antimycin-a,0.006025552749633789,-0.0036438616613547006,-0.1259862780570984,0.13403135538101196,0.09982177918290136,12,12,0.5,ATP synthase inhibitor,CYCS,0.547,0.984787804878049,0.453,1.0
indirubin,0.006040781736373901,0.0006602909415960312,-0.10906216502189636,0.10759478807449341,0.07937356862511233,8,8,0.5,CDK inhibitor,CDK5,0.5397,0.984787804878049,0.4603,1.0
GW-441756,0.006578564643859863,0.0019861298302809396,-0.15986664593219757,0.14081937074661255,0.09942499881995259,12,12,0.5,Growth factor receptor inhibitor,NTRK1,0.5512,0.984787804878049,0.4488,1.0
fluocinonide,0.007569789886474609,0.007569789886474609,-0.06955516338348389,0.0846947431564331,0.0771249532699585,2,2,0.5,,,0.5527,0.984787804878049,0.4473,1.0
nutlin-3,0.008266344666481018,0.00706268846988678,-0.0941196084022522,0.12135922908782959,0.08625990086875854,8,8,0.5,MDM inhibitor,MDM2,0.5584,0.9858775862068965,0.4416,1.0
diflorasone,0.008493363857269287,0.008493363857269287,-0.13893568515777588,0.15592241287231445,0.14742904901504517,2,2,0.5,Glucocorticoid receptor agonist,NR3C1,0.5584,0.9858775862068965,0.4416,1.0
ibutilide,0.008629411458969116,0.008629411458969116,-0.053762853145599365,0.0710216760635376,0.06239226460456848,2,2,0.5,Potassium channel blocker,KCNH2,0.5595,0.9858775862068965,0.4405,1.0
flumetasone,0.009061627089977264,0.017340275645256042,-0.1256248950958252,0.2059444785118103,0.09758933689395827,10,10,0.5,Glucocorticoid receptor agonist,NR3C1,0.5776,0.989015719063545,0.4224,0.9915722727272728
SDZ-NKT-343,0.00964316725730896,0.01681278645992279,-0.09155568480491638,0.13393908739089966,0.09363313274311637,6,6,0.5,Tachykinin antagonist,TACR1,0.5689,0.989015719063545,0.4311,0.9967968325791855
tetrabenazine,0.01050754263997078,0.01050754263997078,-0.0495109036564827,0.07052598893642426,0.060018446296453476,2,2,0.5,Vesicular monoamine transporter inhibitor,SLC18A2,0.5735,0.989015719063545,0.4265,0.9915722727272728
hydrocortisone,0.011248975992202759,0.00029485300183296204,-0.0992441177368164,0.0743255615234375,0.06510341710649313,8,8,0.5,Glucocorticoid receptor agonist,NR3C1,0.5787,0.989015719063545,0.4213,0.9915722727272728
alfacalcidol,0.014398530125617981,0.014398530125617981,-0.054315656423568726,0.08311271667480469,0.0687141865491867,2,2,0.5,Vitamin D receptor agonist,VDR,0.5984,0.991797124600639,0.4016,0.9848363636363635
argatroban,0.015160135924816132,0.02026702215274175,-0.08489388227462769,0.16231173276901245,0.09301972319049302,6,6,0.5,Thrombin inhibitor,F2,0.6046,0.991797124600639,0.3954,0.9848363636363635
thiostrepton,0.015551775693893433,0.015551775693893433,-0.049379587173461914,0.08048313856124878,0.06493136286735535,2,2,0.5,FOXM1 inhibitor,FOXM1,0.6064,0.991797124600639,0.3936,0.9848363636363635
prednisone,0.01566527783870697,-0.0066015347838401794,-0.16313058137893677,0.10539388656616211,0.11516570559743249,4,4,0.5,Glucocorticoid receptor agonist,NR3C1,0.6167,1.0,0.3833,0.9848363636363635
tibolone,0.01574789732694626,0.009287722408771515,-0.13747945427894592,0.13944509625434875,0.09188534898160512,6,6,0.5,Androgen receptor agonist,ESR1,0.6075,0.991797124600639,0.3925,0.9848363636363635
betamethasone,0.0158805251121521,0.009792601068814596,-0.13091975450515747,0.1558632254600525,0.1009950132149306,12,12,0.5,Glucocorticoid receptor agonist,NR3C1,0.599,0.991797124600639,0.401,0.9848363636363635
catechin,0.016543865203857422,0.0344935804605484,-0.09420037269592285,0.1990869641304016,0.11913209006177738,4,4,0.5,,,0.6216,1.0,0.3785,0.9848363636363635
isoxsuprine,0.016755416989326477,0.01975392922759056,-0.07419037818908691,0.11622700095176697,0.07353596117079439,8,8,0.5,Adrenergic receptor agonist,ADRB2,0.6017,0.991797124600639,0.3983,0.9848363636363635
diltiazem,0.01871165633201599,0.017667551125798906,-0.11024373769760132,0.2168406844139099,0.1076638729768859,14,14,0.5,Calcium channel blocker,CACNA1C,0.6047,0.991797124600639,0.3953,0.9848363636363635
orteronel,0.022482484579086304,0.02791333943605423,-0.07456547021865845,0.13189274072647095,0.09194588203876428,6,6,0.5,Cytochrome P450 inhibitor,CYP17A1,0.6315,1.0,0.3685,0.9834088541666667
L-655708,0.02340051531791687,0.02340051531791687,-0.07452857494354248,0.12132960557937622,0.09792909026145935,2,2,0.5,GABA receptor inverse agonist,GABRA5,0.6487,1.0,0.3513,0.9632486631016043
dihydrexidine,0.024114668369293213,0.013406002894043922,-0.15230178833007812,0.15073099732398987,0.10945315938525368,8,8,0.5,Dopamine receptor agonist,DRD1,0.6169,1.0,0.3831,0.9848363636363635
sparfloxacin,0.025064900517463684,0.025064900517463684,-0.06265601515769958,0.11278581619262695,0.08772091567516327,2,2,0.5,,,0.656,1.0,0.344,0.954327027027027
zimelidine,0.025369182229042053,0.025369182229042053,-0.11164718866348267,0.16238555312156677,0.13701637089252472,2,2,0.5,Serotonin reuptake inhibitor,SLC6A4,0.6573,1.0,0.3427,0.954327027027027
auranofin,0.02627284824848175,0.02627284824848175,-0.08783891797065735,0.14038461446762085,0.1141117662191391,2,2,0.5,,,0.6612,1.0,0.3388,0.9512461538461539
pivmecillinam,0.0290861576795578,0.0290861576795578,-0.05938988924026489,0.1175622045993805,0.08847604691982269,2,2,0.5,,,0.6729,1.0,0.3271,0.9337882681564246
