drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
sericetin,-0.1402723491191864,-0.16035084426403046,-0.26284337043762207,-0.09801530838012695,0.0631594798384504,4,4,1.0,,,0.1192,0.7306083333333333,0.8808,0.9970087475149105
capecitabine,-0.1399524211883545,-0.08761596928040187,-0.2699635922908783,0.12823563814163208,0.15812430149731851,6,6,0.6666666666666666,DNA synthesis inhibitor,TYMS,0.0881,0.7248338461538462,0.9119,0.9970087475149105
diltiazem,-0.1397225558757782,-0.09793810759271894,-0.25430813431739807,0.14088976383209229,0.12567362427320097,14,14,0.7857142857142857,Calcium channel blocker,CACNA1C,0.0219,0.6893679245283019,0.9781,0.9970087475149105
suloctidil,-0.13924938440322876,-0.05877617167101966,-0.21082091331481934,0.20406121015548706,0.1484527150442084,9,9,0.6666666666666666,,,0.0607,0.6893679245283019,0.9394,0.9970087475149105
mefloquine,-0.13924038410186768,-0.15057503581047058,-0.23488536477088928,-0.09289604425430298,0.046377517976759555,5,5,1.0,,,0.1216,0.7310305882352941,0.8786,0.9970087475149105
gabazine,-0.13920432329177856,-0.08316997438669205,-0.1748233437538147,0.111660897731781,0.11018476485486163,8,8,0.75,GABA receptor antagonist,GABRA1,0.0633,0.6893679245283019,0.9367,0.9970087475149105
oxymetholone,-0.1391412541270256,-0.1391412541270256,-0.15435504913330078,-0.12392745912075043,0.015213795006275177,2,2,1.0,Androgen receptor agonist,AR,0.1617,0.7857830188679246,0.8383,0.9970087475149105
lonidamine,-0.13867256045341492,-0.08457410418325001,-0.2176796793937683,0.13102063536643982,0.11621616841585365,9,9,0.7777777777777778,,,0.0649,0.6893679245283019,0.9355,0.9970087475149105
zaprinast,-0.13779833912849426,-0.14223869144916534,-0.18622466921806335,-0.09413081407546997,0.030248043226765615,6,6,1.0,Phosphodiesterase inhibitor,PDE5A,0.0961,0.7306083333333333,0.9039,0.9970087475149105
XMD-1185H,-0.1377442330121994,-0.10356730719407399,-0.21382218599319458,0.10247671604156494,0.09923174820622246,6,6,0.8333333333333334,,,0.0963,0.7306083333333333,0.9037,0.9970087475149105
NSC-693868,-0.13649597018957138,-0.04097943256298701,-0.2282969355583191,0.24764764308929443,0.16176297638099002,12,12,0.6666666666666666,CDK inhibitor,CDK5,0.0439,0.6893679245283019,0.9561,0.9970087475149105
triprolidine,-0.13585154712200165,-0.05933760851621628,-0.2104063332080841,0.202429860830307,0.14483326323440004,8,8,0.75,Histamine receptor antagonist,HRH1,0.0768,0.7019526315789474,0.9232,0.9970087475149105
ambrisentan,-0.13577494025230408,-0.13577494025230408,-0.17772549390792847,-0.09382438659667969,0.04195055365562439,2,2,1.0,Endothelin receptor antagonist,EDNRA,0.1734,0.7957,0.8266,0.9970087475149105
tunicamycin,-0.13537386059761047,-0.13537386059761047,-0.15533745288848877,-0.11541026830673218,0.019963592290878296,2,2,1.0,GLCNAC phosphotransferase inhibitor,GNPTAB,0.1744,0.7957,0.8256,0.9970087475149105
phentolamine,-0.13471591472625732,-0.12294763539518629,-0.2723880708217621,0.11025488376617432,0.11134582536508959,7,7,0.8571428571428571,Adrenergic receptor antagonist,ADRA1A,0.1043,0.7306083333333333,0.8962,0.9970087475149105
ibutilide,-0.13402192294597626,-0.13402192294597626,-0.1975899636745453,-0.07045388221740723,0.06356804072856903,2,2,1.0,Potassium channel blocker,KCNH2,0.1786,0.8005666666666666,0.8214,0.9970087475149105
memantine,-0.13342708349227905,-0.06323755780855815,-0.24835962057113647,0.1532464623451233,0.1561912195329731,6,6,0.6666666666666666,Glutamate receptor antagonist,GRIN1,0.115,0.7306083333333333,0.885,0.9970087475149105
HG-5-113-01,-0.1332603543996811,-0.09932975222667058,-0.26216742396354675,0.2013663500547409,0.1436962991073907,6,6,0.8333333333333334,,,0.1158,0.7306083333333333,0.8842,0.9970087475149105
selegiline,-0.1332017183303833,-0.12426352075168065,-0.25858932733535767,0.11566263437271118,0.11088891238726338,7,7,0.8571428571428571,Monoamine oxidase inhibitor,MAOA,0.1098,0.7306083333333333,0.8905,0.9970087475149105
cimetidine,-0.13255280256271362,-0.05785630507902666,-0.2315596044063568,0.1316245198249817,0.14911433062592722,11,11,0.5454545454545454,Histamine receptor antagonist,HRH2,0.0637,0.6893679245283019,0.9364,0.9970087475149105
AZD-1480,-0.1325257420539856,-0.0870024020021612,-0.28853917121887207,0.18669331073760986,0.149237958988225,11,11,0.7272727272727273,JAK inhibitor,JAK1,0.0638,0.6893679245283019,0.9363,0.9970087475149105
betulinic-acid,-0.13231396675109863,-0.10204261541366577,-0.20311486721038818,0.0972222089767456,0.0971770415886182,6,6,0.8333333333333334,Caspase activator,GPBAR1,0.1189,0.7306083333333333,0.8811,0.9970087475149105
tretinoin,-0.13185882568359375,-0.12331518431504568,-0.27392926812171936,0.1484065055847168,0.10962880494971965,15,15,0.8666666666666667,Retinoid receptor ligand,RARA,0.0484,0.6893679245283019,0.952,0.9970087475149105
sunitinib,-0.13174164295196533,-0.10516528785228729,-0.22135698795318604,0.2807069420814514,0.1365807524345179,10,10,0.9,KIT inhibitor,FLT1,0.0692,0.6893679245283019,0.9309,0.9970087475149105
SB-239063,-0.13128648698329926,-0.06737898538510005,-0.2188694179058075,0.13828504085540771,0.12628843936889889,12,12,0.6666666666666666,P38 MAPK inhibitor,MAPK14,0.062,0.6893679245283019,0.938,0.9970087475149105
retinol,-0.13119184970855713,-0.1361475816139808,-0.26449277997016907,0.08481144905090332,0.08641745968689067,13,13,0.9230769230769231,Retinoid receptor ligand,RXRA,0.0636,0.6893679245283019,0.9368,0.9970087475149105
equol,-0.1311558187007904,-0.09468960762023926,-0.16974911093711853,0.09647414088249207,0.08875908817093874,6,6,0.8333333333333334,Estrogen receptor agonist,ESR1,0.1251,0.7433267441860464,0.8749,0.9970087475149105
medrysone,-0.13109272718429565,-0.06079369783401489,-0.2562459409236908,0.24245619773864746,0.16646732793058655,11,11,0.6363636363636364,Glucocorticoid receptor agonist,NR3C1,0.0715,0.6893679245283019,0.9288,0.9970087475149105
doxepin,-0.13101160526275635,-0.08973249506491882,-0.25621894001960754,0.16786539554595947,0.12699978851390276,13,13,0.7692307692307693,Histamine receptor antagonist,HRH1,0.064,0.6893679245283019,0.9363,0.9970087475149105
methysergide,-0.13052040338516235,-0.10164830336968105,-0.22387158870697021,0.1471266746520996,0.10591370187636197,12,12,0.8333333333333334,Serotonin receptor antagonist,HTR1B,0.065,0.6893679245283019,0.935,0.9970087475149105
quinidine,-0.1300472617149353,-0.1070941319832435,-0.22418701648712158,0.14070045948028564,0.10499092254810842,13,13,0.8461538461538461,Sodium channel blocker,SCN5A,0.0672,0.6893679245283019,0.9328,0.9970087475149105
asenapine,-0.1299435943365097,-0.1299435943365097,-0.13730263710021973,-0.12258455157279968,0.007359042763710022,2,2,1.0,Dopamine receptor antagonist,ADRB2,0.1919,0.8222454545454546,0.8081,0.9970087475149105
PD-123319,-0.1296100914478302,-0.05291776855786642,-0.1732460856437683,0.18362897634506226,0.13462231165295852,6,6,0.6666666666666666,Angiotensin antagonist,AGTR2,0.1323,0.7681136842105264,0.8677,0.9970087475149105
rimantadine,-0.12956053018569946,-0.12956053018569946,-0.14728891849517822,-0.1118321418762207,0.01772838830947876,2,2,1.0,,,0.194,0.8222454545454546,0.8061,0.9970087475149105
orantinib,-0.1292676031589508,-0.10686941258609295,-0.2306312620639801,0.15114641189575195,0.10669510064634201,8,8,0.875,FGFR inhibitor,FGFR1,0.1092,0.7306083333333333,0.8908,0.9970087475149105
tropisetron,-0.1292450726032257,-0.09441018104553223,-0.20704448223114014,0.06597447395324707,0.09742005209126232,9,9,0.7777777777777778,Serotonin receptor antagonist,HTR3A,0.1035,0.7306083333333333,0.8966,0.9970087475149105
norgestimate,-0.12851504981517792,-0.12851504981517792,-0.12851504981517792,-0.12851504981517792,0.0,1,1,1.0,Progesterone receptor agonist,PGR,0.3107,0.8740346153846155,0.6894,0.9970087475149105
orteronel,-0.1284429430961609,-0.07140476380785306,-0.212704598903656,0.12018711119890213,0.13013196325726203,6,6,0.6666666666666666,Cytochrome P450 inhibitor,CYP17A1,0.1393,0.7681136842105264,0.8608,0.9970087475149105
hesperidin,-0.12794721126556396,-0.08822282403707504,-0.30009371042251587,0.10767722129821777,0.14617946743565194,6,6,0.6666666666666666,,,0.1415,0.7681136842105264,0.8585,0.9970087475149105
QL-X-138,-0.1278255432844162,-0.09719968338807423,-0.19692301750183105,0.14513486623764038,0.11376627656306397,6,6,0.8333333333333334,,,0.1425,0.7681136842105264,0.8575,0.9970087475149105
oxantel,-0.12782105430960655,-0.12782105430960655,-0.18149292469024658,-0.07414918392896652,0.05367187038064003,2,2,1.0,,,0.2006,0.82782,0.7994,0.9970087475149105
naltrexone,-0.12778496742248535,-0.06573413643572065,-0.20755821466445923,0.16256576776504517,0.12866953858169888,9,9,0.6666666666666666,Opioid receptor antagonist,OPRD1,0.1104,0.7306083333333333,0.8899,0.9970087475149105
tranylcypromine,-0.1277129054069519,-0.046135778938020976,-0.26823312044143677,0.2033131718635559,0.17278740350331326,7,7,0.5714285714285714,Monoamine oxidase inhibitor,KDM1A,0.1428,0.7681136842105264,0.8575,0.9970087475149105
tubocurarine,-0.12697380781173706,-0.08331940390846947,-0.2991473972797394,0.13681596517562866,0.13359624102072537,11,11,0.7272727272727273,Acetylcholine receptor antagonist,CHRNA2,0.0909,0.7248338461538462,0.9093,0.9970087475149105
ceforanide,-0.12632490694522858,-0.12632490694522858,-0.14904645085334778,-0.10360336303710938,0.0227215439081192,2,2,1.0,,,0.2051,0.8302817518248174,0.795,0.9970087475149105
exemestane,-0.12630683183670044,-0.14100492000579834,-0.2911168932914734,0.08143162727355957,0.10259307819340473,9,9,0.8888888888888888,Aromatase inhibitor,CYP19A1,0.1187,0.7306083333333333,0.8816,0.9970087475149105
guggulsterone,-0.12571203708648682,-0.05422541002432505,-0.24446606636047363,0.2297029197216034,0.15948991091643488,12,12,0.5833333333333334,IKK inhibitor,NR3C1,0.0899,0.7248338461538462,0.9101,0.9970087475149105
enalapril,-0.1254596710205078,-0.03771772342068808,-0.19683286547660828,0.1904156655073166,0.15776815322961985,7,7,0.5714285714285714,Angiotensin converting enzyme inhibitor,ACE,0.1543,0.7857830188679246,0.8459,0.9970087475149105
guanaben-acetate,-0.12543261051177979,-0.10476216673851013,-0.20982947945594788,0.09916901588439941,0.09160633130132435,7,7,0.8571428571428571,Adrenergic receptor agonist,ADRA2A,0.1557,0.7857830188679246,0.845,0.9970087475149105
trifluridine,-0.1247701644897461,-0.1401687152683735,-0.19730150699615479,-0.11383302509784698,0.03368976480265324,4,4,1.0,Thymidylate synthase inhibitor,TYMS,0.1907,0.8222454545454546,0.8094,0.9970087475149105
gestrinone,-0.12468002736568451,-0.06651674459377925,-0.1964002549648285,0.1294613778591156,0.1290610931114409,6,6,0.6666666666666666,Progesterone receptor antagonist,ESR1,0.163,0.7857830188679246,0.837,0.9970087475149105
testosterone,-0.12354892492294312,-0.07338472523472526,-0.2726404070854187,0.24254631996154785,0.15208637040105355,11,11,0.8181818181818182,,,0.1097,0.7306083333333333,0.8907,0.9970087475149105
alclometasone,-0.12315237522125244,-0.12315237522125244,-0.12391847372055054,-0.12238627672195435,0.0007660984992980957,2,2,1.0,Glucocorticoid receptor agonist,NR3C1,0.2167,0.8302817518248174,0.7833,0.9970087475149105
SU-11274,-0.12275576591491699,-0.09648058244160243,-0.20448482036590576,0.1356622725725174,0.10035053642040777,7,7,0.8571428571428571,Tyrosine kinase inhibitor,MET,0.1715,0.7957,0.8287,0.9970087475149105
fluphenazine,-0.12267464399337769,-0.03291813532511393,-0.1612679362297058,0.2814369797706604,0.1499353426706006,9,9,0.6666666666666666,Dopamine receptor antagonist,DRD1,0.1377,0.7681136842105264,0.8629,0.9970087475149105
nifedipine,-0.12256652116775513,-0.09872995849166598,-0.21528229117393494,0.16006921231746674,0.1143015531432642,7,7,0.8571428571428571,Calcium channel blocker,CACNA1C,0.1733,0.7957,0.8271,0.9970087475149105
AZD-7762,-0.12195363640785217,-0.07684261861600374,-0.3187324106693268,0.19556203484535217,0.16795012429751555,19,19,0.6842105263157895,CHK inhibitor,CHEK1,0.0715,0.6893679245283019,0.9285,0.9970087475149105
linsitinib,-0.1218184381723404,-0.13443569771268152,-0.24373602867126465,0.09317541867494583,0.09499182446067635,11,11,0.9090909090909091,IGF-1 inhibitor,IGF1R,0.1165,0.7306083333333333,0.8838,0.9970087475149105
ibrutinib,-0.12175533175468445,-0.06611867408667292,-0.2042594999074936,0.1266132891178131,0.11168990764873905,14,14,0.7142857142857143,BTK inhibitor,BTK,0.0884,0.7248338461538462,0.9116,0.9970087475149105
varenicline,-0.12117403000593185,-0.05163343499104182,-0.22169944643974304,0.20547625422477722,0.1612357792192551,6,6,0.6666666666666666,Acetylcholine receptor agonist,CHRNA4,0.1845,0.8198217391304348,0.8155,0.9970087475149105
tetrabenazine,-0.12099376320838928,-0.12099376320838928,-0.1492987871170044,-0.09268873929977417,0.028305023908615112,2,2,1.0,Vesicular monoamine transporter inhibitor,SLC18A2,0.225,0.8331521739130435,0.775,0.9970087475149105
VX-222,-0.12058365345001221,-0.08384166657924652,-0.16096147894859314,0.10510849952697754,0.09763140389558904,5,5,0.8,,,0.2165,0.8302817518248174,0.7839,0.9970087475149105
P-1075,-0.12030880153179169,-0.08117811568081379,-0.19787836074829102,0.11545531451702118,0.10791818396866132,8,8,0.75,ATP channel activator,KCNJ11,0.1625,0.7857830188679246,0.8375,0.9970087475149105
ramipril,-0.11924076080322266,-0.038816019892692566,-0.15766280889511108,0.19965390861034393,0.14777348822889835,7,7,0.7142857142857143,Angiotensin converting enzyme inhibitor,ACE,0.1947,0.8222454545454546,0.8056,0.9970087475149105
mirtazapine,-0.11869096755981445,-0.06006329719509397,-0.1983470320701599,0.15041637420654297,0.12069694435822216,7,7,0.7142857142857143,Serotonin receptor antagonist,ADRA2A,0.1999,0.82782,0.8012,0.9970087475149105
vinorelbine,-0.1185692846775055,-0.08620522703443255,-0.25651633739471436,0.12628883123397827,0.11085568369529805,14,14,0.7857142857142857,Tubulin inhibitor,TUBB,0.1094,0.7306083333333333,0.8906,0.9970087475149105
nicardipine,-0.11837548017501831,-0.04131816824277242,-0.16973108053207397,0.16415205597877502,0.14679432142343052,3,3,0.6666666666666666,Calcium channel blocker,CACNA1C,0.2837,0.8740346153846155,0.7171,0.9970087475149105
huperzine-a,-0.11830341815948486,-0.04850546518961588,-0.18827956914901733,0.2628163695335388,0.14611390158612772,9,9,0.6666666666666666,Glutamate receptor antagonist,ACHE,0.1707,0.7957,0.8303,0.9970087475149105
